,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
650,[2021-02-22 14:52:47.721] $GNGGA,55247.3,3713.93653989,N,13701.49006687,E,4,10.0,1.2,94.572,M,36.771,M,1.3,0979*67,37.23227566483333,137.0248344478333,679622.4134260197,4122560.807516687
651,[2021-02-22 14:52:47.830] $GNGGA,55247.4,3713.93654141,N,13701.49006448,E,4,10.0,1.2,94.569,M,36.771,M,1.4,0979*67,37.23227569016667,137.024834408,679622.4098318925,4122560.8102519833
652,[2021-02-22 14:52:47.924] $GNGGA,55247.5,3713.93653917,N,13701.49006714,E,4,10.0,1.2,94.56700000000001,M,36.771,M,1.5,0979*6F,37.23227565283333,137.02483445233332,679622.4138537403,4122560.8061937517
653,[2021-02-22 14:52:48.033] $GNGGA,55247.6,3713.93654103,N,13701.49006605,E,4,10.0,1.2,94.569,M,36.771,M,1.6,0979*6A,37.232275683833336,137.0248344341667,679622.4121684256,4122560.8095989204
654,[2021-02-22 14:52:48.127] $GNGGA,55247.7,3713.93654172,N,13701.49006724,E,4,10.0,1.2,94.568,M,36.771,M,1.7,0979*6F,37.23227569533334,137.02483445399997,679622.4139007296,4122560.81091256
655,[2021-02-22 14:52:48.236] $GNGGA,55247.8,3713.93653875,N,13701.49006803,E,4,10.0,1.2,94.57600000000001,M,36.771,M,1.8,0979*63,37.23227564583333,137.02483446716667,679622.4151863642,4122560.8054452077
656,[2021-02-22 14:52:48.330] $GNGGA,55247.9,3713.9365404,N,13701.49006405,E,4,10.0,1.2,94.57700000000001,M,36.771,M,1.9,0979*61,37.23227567333334,137.02483440083333,679622.4092360211,4122560.80837062
657,[2021-02-22 14:52:48.440] $GNGGA,55248.0,3713.93654213,N,13701.49006608,E,4,10.0,1.2,94.56700000000001,M,36.771,M,2.0,0979*67,37.23227570216667,137.02483443466664,679622.4121692651,4122560.811634069
658,[2021-02-22 14:52:48.518] $GNGGA,55248.1,3713.93653911,N,13701.49006598,E,4,10.0,1.2,94.57799999999999,M,36.771,M,2.1,0979*6D,37.23227565183333,137.024834433,679622.4121408684,4122560.806046104
659,[2021-02-22 14:52:48.643] $GNGGA,55248.2,3713.93654171,N,13701.49006543,E,4,10.0,1.2,94.57600000000001,M,36.771,M,1.2,0979*6F,37.232275695166656,137.0248344238333,679622.4112247508,4122560.810836813
660,[2021-02-22 14:52:48.721] $GNGGA,55248.3,3713.93654102,N,13701.4900658,E,4,10.0,1.2,94.573,M,36.771,M,1.3,0979*61,37.232275683666664,137.02483443000003,679622.4117991548,4122560.80957252
661,[2021-02-22 14:52:48.830] $GNGGA,55248.4,3713.93653976,N,13701.49006564,E,4,10.0,1.2,94.574,M,36.771,M,1.4,0979*60,37.23227566266667,137.02483442733336,679622.4116124117,4122560.8072373765
662,[2021-02-22 14:52:48.924] $GNGGA,55248.5,3713.93654139,N,13701.49006659,E,4,10.0,1.2,94.57600000000001,M,36.771,M,1.5,0979*6B,37.23227568983334,137.02483444316667,679622.4129526573,4122560.8102817386
663,[2021-02-22 14:52:49.033] $GNGGA,55248.6,3713.93654007,N,13701.49006407,E,4,10.0,1.2,94.579,M,36.771,M,1.6,0979*61,37.232275667833335,137.0248344011667,679622.4092786498,4122560.807760991
664,[2021-02-22 14:52:49.127] $GNGGA,55248.7,3713.93654058,N,13701.49006577,E,4,10.0,1.2,94.57799999999999,M,36.771,M,1.7,0979*6C,37.23227567633333,137.0248344295,679622.4117721977,4122560.808757891
665,[2021-02-22 14:52:49.236] $GNGGA,55248.8,3713.93654251,N,13701.49006576,E,4,10.0,1.2,94.57,M,36.771,M,1.8,0979*6E,37.232275708500005,137.0248344293333,679622.4116810615,4122560.812326671
666,[2021-02-22 14:52:49.330] $GNGGA,55248.9,3713.9365428,N,13701.49006731,E,4,10.0,1.2,94.575,M,36.771,M,1.9,0979*66,37.23227571333333,137.02483445516665,679622.4139615161,4122560.812911986
667,[2021-02-22 14:52:49.439] $GNGGA,55249.0,3713.93654038,N,13701.49006447,E,4,10.0,1.2,94.57600000000001,M,36.771,M,2.0,0979*64,37.232275673,137.0248344078333,679622.4098578494,4122560.808346917
